num,square,cube,sin
7583,57501889,-2049839905,-0.8763066800438439
7584,57517056,-1877311488,-0.8443279255020067
7585,57532225,-1704737567,-0.8090169943749197
7586,57547396,-1532118136,-0.7705132427757753
7587,57562569,-1359453189,-0.7289686274214138
7588,57577744,-1186742720,-0.6845471059286681
7589,57592921,-1013986723,-0.6374239897486873
7590,57608100,-841185192,-0.587785252292445
7591,57623281,-668338121,-0.5358267949789887
7592,57638464,-495445504,-0.4817536741016793
7593,57653649,-322507335,-0.4257792915650583
7594,57668836,-149523608,-0.3681245526846338
7595,57684025,23505683,-0.30901699437492625
7596,57699216,196580544,-0.24868988716485765
7597,57714409,369700981,-0.18738131458569648
7598,57729604,542867000,-0.12533323356430084
7599,57744801,716078607,-0.06279051952927842
7600,57760000,889335808,9.80707808336424E-15
7601,57775201,1062638609,0.06279051952935472
7602,57790404,1235987016,0.12533323356432033
7603,57805609,1409381035,0.1873813145857716
7604,57820816,1582820672,0.24868988716487667
7605,57836025,1756305933,0.3090169943749449
7606,57851236,1929836824,0.3681245526847049
7607,57866449,2103413351,0.42577929156507605
7608,57881664,-2017931776,0.4817536741017463
7609,57896881,-1844263959,0.5358267949790052
7610,57912100,-1670550488,0.5877852522925069
7611,57927321,-1496791357,0.6374239897487024
7612,57942544,-1322986560,0.6845471059287238
7613,57957769,-1149136091,0.7289686274214272
7614,57972996,-975239944,0.7705132427757877
7615,57988225,-801298113,0.8090169943749647
7616,58003456,-627310592,0.8443279255020173
7617,58018689,-453277375,0.8763066800438808
7618,58033924,-279198456,0.904827052466024
7619,58049161,-105073829,0.9297764858882669
7620,58064400,69096512,0.9510565162951587
7621,58079641,243312573,0.9685831611286432
7622,58094884,417574360,0.982287250728693
7623,58110129,591881879,0.9921147013144775
7624,58125376,766235136,0.9980267284282734
7625,58140625,940634137,1.0
7626,58155876,1115078888,0.9980267284282693
7627,58171129,1289569395,0.9921147013144764
7628,58186384,1464105664,0.9822872507286807
7629,58201641,1638687701,0.9685831611286269
7630,58216900,1813315512,0.9510565162951385
7631,58232161,1987989103,0.9297764858882427
7632,58247424,-2132258816,0.9048270524660202
7633,58262689,-1957493647,0.8763066800438492
7634,58277956,-1782682680,0.8443279255020125
7635,58293225,-1607825909,0.809016994374926
7636,58308496,-1432923328,0.7705132427757821
7637,58323769,-1257974931,0.7289686274213822
7638,58339044,-1082980712,0.6845471059286758
7639,58354321,-907940665,0.6374239897486519
7640,58369600,-732854784,0.5877852522924538
7641,58384881,-557723063,0.5358267949789978
7642,58400164,-382545496,0.48175367410168873
7643,58415449,-207322077,0.42577929156506805
7644,58430736,-32052800,0.36812455268464384
7645,58446025,143262341,0.3090169943749365
7646,58461316,318623352,0.24868988716481305
7647,58476609,494030239,0.1873813145857071
7648,58491904,669483008,0.12533323356425516
7649,58507201,844981665,0.06279051952928917
7650,58522500,1020526216,9.73527632951999E-16
7651,58537801,1196116667,-0.06279051952934396
7652,58553104,1371753024,-0.12533323356430962
7653,58568409,1547435293,-0.18738131458576102
7654,58583716,1723163480,-0.24868988716486623
7655,58599025,1898937591,-0.3090169943749887
7656,58614336,2074757632,-0.36812455268469485
7657,58629649,-2044343687,-0.42577929156511773
7658,58644964,-1868431768,-0.4817536741017368
7659,58660281,-1692473901,-0.5358267949789961
7660,58675600,-1516470080,-0.5877852522924982
7661,58690921,-1340420299,-0.6374239897486942
7662,58706244,-1164324552,-0.6845471059287159
7663,58721569,-988182833,-0.7289686274214198
7664,58736896,-811995136,-0.7705132427758171
7665,58752225,-635761455,-0.8090169943749583
7666,58767556,-459481784,-0.8443279255020419
7667,58782889,-283156117,-0.8763066800438756
7668,58798224,-106784448,-0.9048270524660194
7669,58813561,69633229,-0.9297764858882629
7670,58828900,246096920,-0.9510565162951554
7671,58844241,422606631,-0.9685831611286405
7672,58859584,599162368,-0.982287250728691
7673,58874929,775764137,-0.9921147013144833
7674,58890276,952411944,-0.9980267284282728
7675,58905625,1129105795,-1.0
7676,58920976,1305845696,-0.99802672842827
7677,58936329,1482631653,-0.9921147013144779
7678,58951684,1659463672,-0.9822872507286827
7679,58967041,1836341759,-0.9685831611286295
7680,58982400,2013265920,-0.9510565162951419
7681,58997761,-2104731135,-0.9297764858882467
7682,59013124,-1927714808,-0.9048270524660006
7683,59028489,-1750652389,-0.8763066800438544
7684,59043856,-1573543872,-0.8443279255019879
7685,59059225,-1396389251,-0.8090169943749324
7686,59074596,-1219188520,-0.770513242775789
7687,59089969,-1041941673,-0.7289686274213896
7688,59105344,-864648704,-0.6845471059286837
7689,59120721,-687309607,-0.6374239897486601
7690,59136100,-509924376,-0.5877852522924625
7691,59151481,-332493005,-0.5358267949789588
7692,59166864,-155015488,-0.48175367410169817
7693,59182249,22508181,-0.42577929156502636
7694,59197636,200078008,-0.3681245526846539
7695,59213025,377693999,-0.3090169943749468
7696,59228416,555356160,-0.2486898871648235
7697,59243809,733064497,-0.18738131458571766
7698,59259204,910819016,-0.12533323356426584
7699,59274601,1088619723,-0.06279051952929993
7700,59290000,1266466624,4.508928551153978E-14
7701,59305401,1444359725,0.0627905195293332
7702,59320804,1622299032,0.12533323356435533
7703,59336209,1800284551,0.1873813145857504
7704,59351616,1978316288,0.2486898871648558
7705,59367025,-2138573047,0.3090169943749785
7706,59382436,-1960448856,0.36812455268468486
7707,59397849,-1782278429,0.42577929156510796
7708,59413264,-1604061760,0.48175367410172737
7709,59428681,-1425798843,0.535826794979035
7710,59444100,-1247489672,0.5877852522924895
7711,59459521,-1069134241,0.6374239897487296
7712,59474944,-890732544,0.684547105928708
7713,59490369,-712284575,0.7289686274214124
7714,59505796,-533790328,0.7705132427758102
7715,59521225,-355249797,0.809016994374952
7716,59536656,-176662976,0.8443279255020362
7717,59552089,1970141,0.8763066800438704
7718,59567524,180649560,0.904827052466039
7719,59582961,359375287,0.929776485888259
7720,59598400,538147328,0.9510565162951697
7721,59613841,716965689,0.9685831611286378
7722,59629284,895830376,0.982287250728689
7723,59644729,1074741395,0.992114701314482
7724,59660176,1253698752,0.9980267284282721
7725,59675625,1432702453,1.0
7726,59691076,1611752504,0.9980267284282707
7727,59706529,1790848911,0.9921147013144721
7728,59721984,1969991680,0.9822872507286847
7729,59737441,-2145786479,0.9685831611286322
7730,59752900,-1966550968,0.9510565162951452
7731,59768361,-1787269077,0.9297764858882507
7732,59783824,-1607940800,0.9048270524660053
7733,59799289,-1428566131,0.8763066800438596
7734,59814756,-1249145064,0.8443279255019936
7735,59830225,-1069677593,0.8090169943749387
7736,59845696,-890163712,0.7705132427757596
7737,59861169,-710603415,0.728968627421397
7738,59876644,-530996696,0.6845471059286916
7739,59892121,-351343549,0.6374239897486684
7740,59907600,-171643968,0.5877852522924712
7741,59923081,8102053,0.5358267949789679
7742,59938564,187894520,0.4817536741017076
7743,59954049,367733439,0.42577929156503613
7744,59969536,547618816,0.3681245526846639
7745,59985025,727550657,0.30901699437490293
7746,60000516,907528968,0.24868988716483392
7747,60016009,1087553755,0.18738131458572826
7748,60031504,1267625024,0.12533323356427656
7749,60047001,1447742781,0.0627905195293107
7750,60062500,1627907032,-3.430867979522354E-14
7751,60078001,1808117783,-0.06279051952932244
7752,60093504,1988375040,-0.12533323356434461
7753,60109009,-2126288487,-0.18738131458573984
7754,60124516,-1945938200,-0.2486898871649004
7755,60140025,-1765541389,-0.3090169943749682
7756,60155536,-1585098048,-0.3681245526846748
7757,60171049,-1404608171,-0.4257792915650982
7758,60186564,-1224071752,-0.48175367410171793
7759,60202081,-1043488785,-0.5358267949790259
7760,60217600,-862859264,-0.5877852522924807
7761,60233121,-682183183,-0.6374239897487213
7762,60248644,-501460536,-0.6845471059287002
7763,60264169,-320691317,-0.728968627421444
7764,60279696,-139875520,-0.7705132427758034
7765,60295225,40986861,-0.8090169943749457
7766,60310756,221895832,-0.8443279255020304
7767,60326289,402851399,-0.8763066800438652
7768,60341824,583853568,-0.9048270524660345
7769,60357361,764902345,-0.929776485888255
7770,60372900,945997736,-0.9510565162951663
7771,60388441,1127139747,-0.9685831611286352
7772,60403984,1308328384,-0.9822872507286976
7773,60419529,1489563653,-0.9921147013144807
7774,60435076,1670845560,-0.9980267284282714
7775,60450625,1852174111,-1.0
7776,60466176,2033549312,-0.9980267284282713
7777,60481729,-2079996127,-0.9921147013144734
7778,60497284,-1898527608,-0.9822872507286868
7779,60512841,-1717012421,-0.9685831611286208
7780,60528400,-1535450560,-0.9510565162951485
7781,60543961,-1353842019,-0.9297764858882337
7782,60559524,-1172186792,-0.9048270524660098
7783,60575089,-990484873,-0.8763066800438647
7784,60590656,-808736256,-0.8443279255019994
7785,60606225,-626940935,-0.809016994374945
7786,60621796,-445098904,-0.7705132427757665
7787,60637369,-263210157,-0.7289686274214043
7788,60652944,-81274688,-0.6845471059286581
7789,60668521,100707509,-0.6374239897486768
7790,60684100,282736440,-0.587785252292434
7791,60699681,464812111,-0.535826794978977
7792,60715264,646934528,-0.48175367410171704
7793,60730849,829103697,-0.4257792915650459
7794,60746436,1011319624,-0.3681245526846739
7795,60762025,1193582315,-0.3090169943749132
7796,60777616,1375891776,-0.2486898871648444
7797,60793209,1558248013,-0.18738131458568302
7798,60808804,1740651032,-0.12533323356428724
7799,60824401,1923100839,-0.06279051952926472
7800,60840000,2105597440,2.3528074078907303E-14
7801,60855601,-2006826455,0.06279051952931168
7802,60871204,-1824236248,0.12533323356433393
7803,60886809,-1641599229,0.18738131458572924
7804,60902416,-1458915392,0.24868988716488996
7805,60918025,-1276184731,0.30901699437495794
7806,60933636,-1093407240,0.36812455268471767
7807,60949249,-910582913,0.4257792915650885
7808,60964864,-727711744,0.4817536741017583
7809,60980481,-544793727,0.5358267949790168
7810,60996100,-361828856,0.587785252292472
7811,61011721,-178817125,0.6374239897487131
7812,61027344,4241472,0.6845471059286923
7813,61042969,187346941,0.7289686274214366
7814,61058596,370499288,0.7705132427757965
7815,61074225,553698519,0.8090169943749728
7816,61089856,736944640,0.8443279255020246
7817,61105489,920237657,0.8763066800438873
7818,61121124,1103577576,0.9048270524660298
7819,61136761,1286964403,0.929776485888251
7820,61152400,1470398144,0.9510565162951631
7821,61168041,1653878805,0.9685831611286324
7822,61183684,1837406392,0.9822872507286956
7823,61199329,2020980911,0.9921147013144793
7824,61214976,-2090364928,0.9980267284282743
7825,61230625,-1906696527,1.0
7826,61246276,-1722981176,0.9980267284282685
7827,61261929,-1539218869,0.9921147013144748
7828,61277584,-1355409600,0.9822872507286888
7829,61293241,-1171553363,0.9685831611286234
7830,61308900,-987650152,0.9510565162951519
7831,61324561,-803699961,0.9297764858882377
7832,61340224,-619702784,0.9048270524660144
7833,61355889,-435658615,0.8763066800438426
7834,61371556,-251567448,0.8443279255020052
7835,61387225,-67429277,0.8090169943749179
7836,61402896,116755904,0.7705132427757734
7837,61418569,300988101,0.7289686274214118
7838,61434244,485267320,0.6845471059286659
7839,61449921,669593567,0.6374239897486851
7840,61465600,853966848,0.5877852522924427
7841,61481281,1038387169,0.5358267949789861
7842,61496964,1222854536,0.4817536741016767
7843,61512649,1407368955,0.4257792915650556
7844,61528336,1591930432,0.36812455268463107
7845,61544025,1776538973,0.30901699437492347
7846,61559716,1961194584,0.24868988716485482
7847,61575409,2145897271,0.1873813145856936
7848,61591104,-1964320256,0.12533323356429793
7849,61606801,-1779523399,0.06279051952927547
7850,61622500,-1594679448,-1.2747468362591063E-14
7851,61638201,-1409788397,-0.06279051952935766
7852,61653904,-1224850240,-0.12533323356432324
7853,61669609,-1039864971,-0.18738131458577448
7854,61685316,-854832584,-0.24868988716487953
7855,61701025,-669753073,-0.30901699437494773
7856,61716736,-484626432,-0.3681245526847076
7857,61732449,-299452655,-0.4257792915650787
7858,61748164,-114231736,-0.48175367410174885
7859,61763881,71036331,-0.5358267949790076
7860,61779600,256351552,-0.5877852522925093
7861,61795321,441713933,-0.6374239897487047
7862,61811044,627123480,-0.6845471059287259
7863,61826769,812580199,-0.7289686274214292
7864,61842496,998084096,-0.7705132427757896
7865,61858225,1183635177,-0.8090169943749664
7866,61873956,1369233448,-0.8443279255020189
7867,61889689,1554878915,-0.8763066800438822
7868,61905424,1740571584,-0.9048270524660252
7869,61921161,1926311461,-0.929776485888268
7870,61936900,2112098552,-0.9510565162951596
7871,61952641,-1997034433,-0.968583161128644
7872,61968384,-1811152896,-0.9822872507286936
7873,61984129,-1625224127,-0.992114701314478
7874,61999876,-1439248120,-0.9980267284282736
7875,62015625,-1253224869,-1.0
7876,62031376,-1067154368,-0.9980267284282691
7877,62047129,-881036611,-0.9921147013144761
7878,62062884,-694871592,-0.9822872507286802
7879,62078641,-508659305,-0.9685831611286261
7880,62094400,-322399744,-0.9510565162951375
7881,62110161,-136092903,-0.9297764858882417
7882,62125924,50261224,-0.904827052466019
7883,62141689,236662643,-0.8763066800438477
7884,62157456,423111360,-0.844327925502011
7885,62173225,609607381,-0.8090169943749244
7886,62188996,796150712,-0.7705132427757803
7887,62204769,982741359,-0.7289686274213802
7888,62220544,1169379328,-0.6845471059286737
7889,62236321,1356064625,-0.6374239897486496
7890,62252100,1542797256,-0.5877852522924514
7891,62267881,1729577227,-0.5358267949789952
7892,62283664,1916404544,-0.4817536741016861
7893,62299449,2103279213,-0.4257792915650654
7894,62315236,-2004766056,-0.3681245526846411
7895,62331025,-1817796665,-0.30901699437493374
7896,62346816,-1630779904,-0.2486898871648102
7897,62362609,-1443715767,-0.1873813145857042
7898,62378404,-1256604248,-0.12533323356425224
7899,62394201,-1069445341,-0.06279051952928624
7900,62410000,-882239040,1.9668626462748253E-15
7901,62425801,-694985339,0.06279051952934689
7902,62441604,-507684232,0.12533323356431253
7903,62457409,-320335713,0.1873813145857639
7904,62473216,-132939776,0.24868988716486906
7905,62489025,54503585,0.3090169943749915
7906,62504836,241994376,0.3681245526846976
7907,62520649,429532603,0.4257792915651204
7908,62536464,617118272,0.4817536741017394
7909,62552281,804751389,0.5358267949789985
7910,62568100,992431960,0.5877852522925006
7911,62583921,1180159991,0.6374239897486964
7912,62599744,1367935488,0.684547105928718
7913,62615569,1555758457,0.7289686274214219
7914,62631396,1743628904,0.770513242775819
7915,62647225,1931546835,0.8090169943749601
7916,62663056,2119512256,0.8443279255020131
7917,62678889,-1987442123,0.876306680043877
7918,62694724,-1799381704,0.9048270524660207
7919,62710561,-1611273777,0.929776485888264
7920,62726400,-1423118336,0.9510565162951563
7921,62742241,-1234915375,0.9685831611286412
7922,62758084,-1046664888,0.9822872507286916
7923,62773929,-858366869,0.9921147013144838
7924,62789776,-670021312,0.9980267284282729
7925,62805625,-481628211,1.0
7926,62821476,-293187560,0.9980267284282698
7927,62837329,-104699353,0.9921147013144774
7928,62853184,83836416,0.9822872507286822
7929,62869041,272419753,0.9685831611286287
7930,62884900,461050664,0.9510565162951409
7931,62900761,649729155,0.9297764858882456
7932,62916624,838455232,0.9048270524659994
7933,62932489,1027228901,0.8763066800438529
7934,62948356,1216050168,0.8443279255020167
7935,62964225,1404919039,0.8090169943749307
7936,62980096,1593835520,0.7705132427757871
7937,62995969,1782799617,0.7289686274213876
7938,63011844,1971811336,0.6845471059286816
7939,63027721,-2134096613,0.6374239897486579
7940,63043600,-1944989632,0.5877852522924601
7941,63059481,-1755835011,0.5358267949789564
7942,63075364,-1566632744,0.48175367410169556
7943,63091249,-1377382825,0.42577929156507516
7944,63107136,-1188085248,0.3681245526846511
7945,63123025,-998740007,0.30901699437494395
7946,63138916,-809347096,0.24868988716482066
7947,63154809,-619906509,0.18738131458571478
7948,63170704,-430418240,0.12533323356426293
7949,63186601,-240882283,0.062790519529297
7950,63202500,-51298632,-4.8029675790766604E-14
7951,63218401,138332719,-0.06279051952933613
7952,63234304,328011776,-0.12533323356430184
7953,63250209,517738545,-0.1873813145857533
7954,63266116,707513032,-0.24868988716485863
7955,63282025,897335243,-0.30901699437498126
7956,63297936,1087205184,-0.3681245526846876
7957,63313849,1277122861,-0.42577929156511063
7958,63329764,1467088280,-0.4817536741017299
7959,63345681,1657101447,-0.5358267949790374
7960,63361600,1847162368,-0.5877852522924918
7961,63377521,2037271049,-0.6374239897486881
7962,63393444,-2067539800,-0.6845471059287102
7963,63409369,-1877335581,-0.7289686274214144
7964,63425296,-1687083584,-0.7705132427758121
7965,63441225,-1496783803,-0.8090169943749537
7966,63457156,-1306436232,-0.8443279255020377
7967,63473089,-1116040865,-0.8763066800438718
7968,63489024,-925597696,-0.9048270524660402
7969,63504961,-735106719,-0.92977648588826
7970,63520900,-544567928,-0.951056516295153
7971,63536841,-353981317,-0.9685831611286385
7972,63552784,-163346880,-0.9822872507286895
7973,63568729,27335389,-0.9921147013144824
7974,63584676,218065496,-0.9980267284282722
7975,63600625,408843447,-1.0
7976,63616576,599669248,-0.9980267284282704
7977,63632529,790542905,-0.9921147013144717
7978,63648484,981464424,-0.9822872507286842
7979,63664441,1172433811,-0.9685831611286315
7980,63680400,1363451072,-0.9510565162951442
7981,63696361,1554516213,-0.9297764858882496
7982,63712324,1745629240,-0.9048270524660039
7983,63728289,1936790159,-0.8763066800438581
7984,63744256,2127998976,-0.8443279255019921
7985,63760225,-1975711599,-0.809016994374937
7986,63776196,-1784406968,-0.7705132427757577
7987,63792169,-1593054421,-0.728968627421395
7988,63808144,-1401653952,-0.6845471059286895
7989,63824121,-1210205555,-0.6374239897486662
7990,63840100,-1018709224,-0.5877852522924688
7991,63856081,-827164953,-0.5358267949789655
7992,63872064,-635572736,-0.48175367410170505
7993,63888049,-443932567,-0.42577929156503347
7994,63904036,-252244440,-0.36812455268466115
7995,63920025,-60508349,-0.30901699437490016
7996,63936016,131275712,-0.2486898871648311
7997,63952009,323107749,-0.18738131458572538
7998,63968004,514987768,-0.12533323356427362
7999,63984001,706915775,-0.06279051952930775
8000,64000000,898891776,3.7249070074450366E-14
8001,64016001,1090915777,0.06279051952932538
8002,64032004,1282987784,0.12533323356434753
8003,64048009,1475107803,0.18738131458574273
8004,64064016,1667275840,0.24868988716490326
8005,64080025,1859491901,0.309016994374971
8006,64096036,2051755992,0.3681245526846776
8007,64112049,-2050899177,0.42577929156510086
8008,64128064,-1858539008,0.4817536741017205
8009,64144081,-1666130791,0.5358267949790283
8010,64160100,-1473674520,0.5877852522924831
8011,64176121,-1281170189,0.6374239897487236
8012,64192144,-1088617792,0.6845471059287024
8013,64208169,-896017323,0.728968627421446
8014,64224196,-703368776,0.7705132427758052
8015,64240225,-510672145,0.8090169943749473
8016,64256256,-317927424,0.844327925502032
8017,64272289,-125134607,0.8763066800438666
8018,64288324,67706312,0.9048270524660357
8019,64304361,260595339,0.9297764858882561
8020,64320400,453532480,0.9510565162951673
8021,64336441,646517741,0.9685831611286359
8022,64352484,839551128,0.9822872507286982
8023,64368529,1032632647,0.992114701314481
8024,64384576,1225762304,0.9980267284282716
8025,64400625,1418940105,1.0
8026,64416676,1612166056,0.9980267284282711
8027,64432729,1805440163,0.992114701314473
8028,64448784,1998762432,0.9822872507286863
8029,64464841,-2102834427,0.96858316112862
8030,64480900,-1909415816,0.9510565162951475
8031,64496961,-1715949025,0.9297764858882326
8032,64513024,-1522434048,0.9048270524660086
8033,64529089,-1328870879,0.8763066800438634
8034,64545156,-1135259512,0.8443279255019979
8035,64561225,-941599941,0.8090169943749433
8036,64577296,-747892160,0.7705132427757646
8037,64593369,-554136163,0.7289686274214024
8038,64609444,-360331944,0.6845471059286559
8039,64625521,-166479497,0.6374239897486745
8040,64641600,27421184,0.5877852522924316
8041,64657681,221370105,0.5358267949789746
8042,64673764,415367272,0.4817536741017145
8043,64689849,609412691,0.42577929156504324
8044,64705936,803506368,0.36812455268467115
8045,64722025,997648309,0.3090169943749104
8046,64738116,1191838520,0.24868988716484153
8047,64754209,1386077007,0.18738131458568014
8048,64770304,1580363776,0.12533323356428433
8049,64786401,1774698833,0.06279051952926178
8050,64802500,1969082184,-2.6468464358134125E-14
8051,64818601,-2131453461,-0.06279051952931461
8052,64834704,-1936973504,-0.12533323356433684
8053,64850809,-1742445235,-0.18738131458573212
8054,64866916,-1547868648,-0.2486898871648928
8055,64883025,-1353243737,-0.3090169943749608
8056,64899136,-1158570496,-0.3681245526847204
8057,64915249,-963848919,-0.42577929156509114
8058,64931364,-769079000,-0.48175367410176084
8059,64947481,-574260733,-0.5358267949790192
8060,64963600,-379394112,-0.5877852522924744
8061,64979721,-184479131,-0.6374239897487153
8062,64995844,10484216,-0.6845471059286945
8063,65011969,205495935,-0.7289686274214386
8064,65028096,400556032,-0.7705132427757984
8065,65044225,595664513,-0.8090169943749744
8066,65060356,790821384,-0.8443279255020262
8067,65076489,986026651,-0.8763066800438888
8068,65092624,1181280320,-0.9048270524660311
8069,65108761,1376582397,-0.9297764858882521
8070,65124900,1571932888,-0.951056516295164
8071,65141041,1767331799,-0.9685831611286332
8072,65157184,1962779136,-0.9822872507286962
8073,65173329,-2136692391,-0.9921147013144797
8074,65189476,-1941148184,-0.9980267284282744
8075,65205625,-1745555533,-1.0
8076,65221776,-1549914432,-0.9980267284282682
8077,65237929,-1354224875,-0.9921147013144744
8078,65254084,-1158486856,-0.9822872507286883
8079,65270241,-962700369,-0.9685831611286227
8080,65286400,-766865408,-0.9510565162951509
8081,65302561,-570981967,-0.9297764858882366
8082,65318724,-375050040,-0.9048270524660131
8083,65334889,-179069621,-0.8763066800438412
8084,65351056,16959296,-0.8443279255020036
8085,65367225,213036717,-0.8090169943749163
8086,65383396,409162648,-0.7705132427757715
8087,65399569,605337095,-0.7289686274214098
8088,65415744,801560064,-0.6845471059286637
8089,65431921,997831561,-0.6374239897486828
8090,65448100,1194151592,-0.5877852522924403
8091,65464281,1390520163,-0.5358267949789837
8092,65480464,1586937280,-0.48175367410167413
8093,65496649,1783402949,-0.42577929156505295
8094,65512836,1979917176,-0.36812455268462835
8095,65529025,-2118487329,-0.30901699437492064
8096,65545216,-1921875968,-0.24868988716485196
8097,65561409,-1725216031,-0.1873813145856907
8098,65577604,-1528507512,-0.12533323356429502
8099,65593801,-1331750405,-0.06279051952927255
8100,65610000,-1134944704,1.5687858641817887E-14
8101,65626201,-938090403,0.06279051952936059
8102,65642404,-741187496,0.12533323356432616
8103,65658609,-544235977,0.18738131458572155
8104,65674816,-347235840,0.24868988716488236
8105,65691025,-150187079,0.3090169943749505
8106,65707236,46910312,0.3681245526847104
8107,65723449,244056339,0.4257792915650814
8108,65739664,441251008,0.4817536741017514
8109,65755881,638494325,0.5358267949790102
8110,65772100,835786296,0.5877852522925117
8111,65788321,1033126927,0.637423989748707
8112,65804544,1230516224,0.6845471059286866
8113,65820769,1427954193,0.7289686274214313
8114,65836996,1625440840,0.7705132427757915
8115,65853225,1822976171,0.8090169943749681
8116,65869456,2020560192,0.8443279255020204
8117,65885689,-2076774387,0.8763066800438837
8118,65901924,-1879092968,0.9048270524660265
8119,65918161,-1681362841,0.9297764858882691
8120,65934400,-1483584000,0.9510565162951606
8121,65950641,-1285756439,0.9685831611286305
8122,65966884,-1087880152,0.9822872507286942
8123,65983129,-889955133,0.9921147013144783
8124,65999376,-691981376,0.9980267284282738
8125,66015625,-493958875,1.0
8126,66031876,-295887624,0.9980267284282689
8127,66048129,-97767617,0.9921147013144758
8128,66064384,100401152,0.9822872507286796
8129,66080641,298618689,0.9685831611286254
8130,66096900,496885000,0.9510565162951542
8131,66113161,695200091,0.9297764858882406
8132,66129424,893563968,0.9048270524660177
8133,66145689,1091976637,0.8763066800438463
8134,66161956,1290438104,0.8443279255020094
8135,66178225,1488948375,0.8090169943749226
8136,66194496,1687507456,0.7705132427757784
8137,66210769,1886115353,0.7289686274213782
8138,66227044,2084772072,0.6845471059286716
8139,66243321,-2011489677,0.6374239897486911
8140,66259600,-1812735296,0.587785252292449
8141,66275881,-1613932075,0.5358267949789928
8142,66292164,-1415080008,0.48175367410168357
8143,66308449,-1216179089,0.4257792915650627
8144,66324736,-1017229312,0.3681245526846384
8145,66341025,-818230671,0.3090169943749309
8146,66357316,-619183160,0.24868988716480736
8147,66373609,-420086773,0.18738131458570131
8148,66389904,-220941504,0.12533323356430573
8149,66406201,-21747347,0.06279051952934003
8150,66422500,177495704,-6.175067178630967E-14
8151,66438801,376787655,-0.06279051952934983
8152,66455104,576128512,-0.12533323356431544
8153,66471409,775518281,-0.18738131458571095
8154,66487716,974956968,-0.248689887164927
8155,66504025,1174444579,-0.3090169943749943
8156,66520336,1373981120,-0.36812455268470035
8157,66536649,1573566597,-0.4257792915650716
8158,66552964,1773201016,-0.4817536741016922
8159,66569281,1972884383,-0.5358267949790491
8160,66585600,-2122350592,-0.5877852522925029
8161,66601921,-1922569311,-0.6374239897486986
8162,66618244,-1722739064,-0.6845471059286787
8163,66634569,-1522859845,-0.7289686274214627
8164,66650896,-1322931648,-0.7705132427758209
8165,66667225,-1122954467,-0.8090169943749618
8166,66683556,-922928296,-0.8443279255020146
8167,66699889,-722853129,-0.876306680043851
8168,66716224,-522728960,-0.9048270524660461
8169,66732561,-322555783,-0.9297764858882651
8170,66748900,-122333592,-0.9510565162951573
8171,66765241,77937619,-0.9685831611286279
8172,66781584,278257856,-0.9822872507287028
8173,66797929,478627125,-0.9921147013144841
8174,66814276,679045432,-0.9980267284282731
8175,66830625,879512783,-1.0
8176,66846976,1080029184,-0.9980267284282732
8177,66863329,1280594641,-0.99211470131447
8178,66879684,1481209160,-0.9822872507286816
8179,66896041,1681872747,-0.9685831611286281
8180,66912400,1882585408,-0.9510565162951575
8181,66928761,2083347149,-0.9297764858882236
8182,66945124,-2010809320,-0.9048270524659981
8183,66961489,-1809949401,-0.8763066800438515
8184,66977856,-1609040384,-0.8443279255020152
8185,66994225,-1408082263,-0.8090169943749623
8186,67010596,-1207075032,-0.7705132427757491
8187,67026969,-1006018685,-0.7289686274213856
8188,67043344,-804913216,-0.6845471059286794
8189,67059721,-603758619,-0.6374239897486994
8190,67076100,-402554888,-0.5877852522924117
8191,67092481,-201302017,-0.5358267949789539
8192,67108864,0,-0.481753674101693
8193,67125249,201351169,-0.4257792915650725
8194,67141636,402751496,-0.36812455268470123
8195,67158025,604200987,-0.3090169943748871
8196,67174416,805699648,-0.2486898871648178
8197,67190809,1007247485,-0.1873813145857119
8198,67207204,1208844504,-0.12533323356431642
8199,67223601,1410490711,-0.06279051952923732
8200,67240000,1612186112,5.097006606999343E-14
8201,67256401,1813930713,0.06279051952933908
8202,67272804,2015724520,0.12533323356430476
8203,67289209,-2077399757,0.18738131458570037
8204,67305616,-1875507520,0.24868988716491652
8205,67322025,-1673566059,0.30901699437498403
8206,67338436,-1471575368,0.3681245526846903
8207,67354849,-1269535441,0.42577929156506183
8208,67371264,-1067446272,0.4817536741017823
8209,67387681,-865307855,0.53582679497904
8210,67404100,-663120184,0.5877852522924942
8211,67420521,-460883253,0.6374239897486904
8212,67436944,-258597056,0.6845471059286709
8213,67453369,-56261587,0.7289686274214554
8214,67469796,146123160,0.770513242775814
8215,67486225,348557191,0.8090169943749554
8216,67502656,551040512,0.8443279255020089
8217,67519089,753573129,0.8763066800439007
8218,67535524,956155048,0.9048270524660416
8219,67551961,1158786275,0.9297764858882611
8220,67568400,1361466816,0.951056516295154
8221,67584841,1564196677,0.9685831611286251
8222,67601284,1766975864,0.9822872507287007
8223,67617729,1969804383,0.9921147013144828
8224,67634176,-2122285056,0.9980267284282724
8225,67650625,-1919357855,1.0
8226,67667076,-1716381304,0.9980267284282667
8227,67683529,-1513355397,0.9921147013144713
8228,67699984,-1310280128,0.9822872507286837
8229,67716441,-1107155491,0.9685831611286307
8230,67732900,-903981480,0.9510565162951609
8231,67749361,-700758089,0.9297764858882276
8232,67765824,-497485312,0.9048270524660027
8233,67782289,-294163143,0.8763066800438567
8234,67798756,-90791576,0.844327925502021
8235,67815225,112629395,0.8090169943749018
8236,67831696,316099776,0.770513242775756
